OG_sentences,gen_sentences,cosine_similarity_BERT,jaccard_similarity_BERT
There is no child holding a water gun or getting sprayed with water,boy seizing watercolor missile get spreading watercolor,0.17805174,0.46668477762829175
Two brown dogs are fighting over a red ball and are playing in the grass,give dark pet dispute color bottle running grassland,0.6051388,0.4258812467257182
Two brown dogs are fighting over a red toy and are playing in the grass,give dark pet dispute color pet running grassland,0.68226826,0.4364464581012726
There is no dog playing with a red ball,pet running color bottle,0.16539815,0.4370228097989009
Two daschunds are playing with a red ball,give discomfit running color bottle,0.4990425,0.368503121768727
Two dogs are playing with a small red ball,give pet running young color bottle,0.5346384,0.3685064156850179
Two cats are playing with a red ball,give pet running color bottle,0.30837205,0.3813307514557472
The black and white dog is running and a person stands behind it,dark color pet running man stand past,0.761054,0.5421734899282455
"The dog, which is black and white, is running and a person stands behind it",cow dark color running man stand past,0.65291744,0.5919983983039856
The black and white dog isn't running and there is no person standing behind,dark color pet running man standing past,0.3696373,0.5518309163010638
A black person is running along a white stand and a dog barks behind him,dark man running go color stand pet lumber past,0.6459776,0.4721413254737854
A little dog is sprinting and the person who owns it is trying to catch it,young pet running man property looking seize,0.7518896,0.5584429129958153
A little dog is sprinting and its owner is trying to catch it,young pet running property looking seize,0.76946133,0.5321325838565827
A little dog is slowing down and the owner is quitting chasing it,young pet weakening property quit hunting,0.74397683,0.5223301336878822
A man is sitting comfortably at a table,man standing ease panel,0.42585278,0.4622730513413747
A person is sitting comfortably at the table,man standing ease panel,0.32817417,0.45402167240778607
A man isn't sitting comfortably at the table,man standing ease panel,0.44696352,0.49444182004247395
A man is sitting and tables a comfortable discussion,man standing panel ease negotiate,0.5162053,0.47420299904687063
A man wearing a dyed black shirt is sitting at the table and laughing,man garment colorize dark jacket standing panel humour,0.4327387,0.46836409469445545
A black shirt is being worn by a man who is sitting at the table and laughing,dark jacket being garment man standing panel humour,0.41457236,0.5666840744018554
"There is no man wearing a shirt dyed black, sitting at the table and laughing",man garment jacket colorize dark standing panel humour,0.23630714,0.49295244308618397
A laughing man is dyeing a shirt black on the table which you cannot sit at ,humour man colorize jacket dark panel unhinge stand,0.6482044,0.46003690574850353
A woman who is wearing a pink boa is riding a bicycle down a bridge built for pedestrians,man garment color favour sailing bike tower build walk,0.36796683,0.4922596663236618
A woman who is wearing a pink scarf is riding a bike down a bridge built for pedestrians,man garment color cape sailing bike tower build walk,0.4264896,0.4843207768031529
A woman who is taking off a pink boa is stopping her bicycle on a bridge built for pedestrians,man seizing color favour halt bike tower build walk,0.3498308,0.49672708511352537
A pedestrian woman is building pink bicycles for boa wearing riders,walk man build color bike favour garment bike,0.48606905,0.48105154037475584
"The woman wearing silver pants, pink bellbottoms and a pink scarf is happily riding a bike",man garment money garment color temblor color cape regret sailing bike,0.29690158,0.379664628794699
"The woman wearing silver pants, pink bellbottoms and a pink scarf is riding a bike",man garment money garment color temblor color cape sailing bike,0.37614232,0.38108453827519573
"The woman wearing silver pants, pink bellbottoms and a pink scarf isn't riding a bike",man garment money garment color temblor color cape sailing bike,0.1334747,0.39691449295390735
Pink bellbottoms and a pink scarf aren't to be worn by women with silver pants or bike riding people,color temblor color cape garment man money garment bike sailing folk,0.29493248,0.42052639014012105
"A person, who is riding a bike, is wearing gear which is black",man sailing bike garment turning dark,0.6799929,0.6080974397205171
A biker is wearing gear which is black,bike garment turning dark,0.72869205,0.5579327344894409
A biker is naked,bike dark,0.51188767,0.5172343651453654
A biker wearing black is breaking the gears,bike garment dark break turning,0.5284115,0.5163319706916809
A black helmet is being worn by a man who is pushing a bicycle,dark cape being garment man pushing bike,0.87895095,0.5937089664595467
One man is wearing a black helmet and pushing a bicycle,somebody man garment dark cape pushing bike,0.8697139,0.5137627124786377
There is no man wearing a black helmet and pushing a bicycle,man garment dark cape pushing bike,0.54418033,0.5497489968935648
A man is pushing a helmet towards another one on a black bicycle,man pushing cape go somebody somebody dark bike,0.74344087,0.5120320547194708
The man in a grey t-shirt is sitting on a rock in front of the waterfall,man dark jacket standing mountain forepart rainfall,0.435167,0.5201195875803629
The man in a t-shirt dyed grey is sitting on a rock in front of a waterfall,man jacket colorize dark standing mountain forepart rainfall,0.44118252,0.5022102555921001
There is no man in a grey t-shirt sitting on a rock in front of the waterfall,man dark jacket standing mountain forepart rainfall,0.43876413,0.517991800393377
A rocker is sitting with a t-shirt that has a man over a grey waterfall on the front,bike standing jacket man dark rainfall forepart,0.43756974,0.5374652496699629
One woman is sitting and looks at the waterfall,somebody man standing seeing rainfall,0.11988365,0.4293676257133484
A woman is sitting and looking at the waterfall,man standing looking rainfall,0.10267307,0.45634294407708303
A woman is standing and isn't looking at the waterfall,man standing looking rainfall,0.33749175,0.5013690450612236
Somebody is sitting at the waterfall and looking at a woman,somebody standing rainfall looking man,0.04990448,0.511557979716195
"A dog, which is brown, and a black one are racing in the grass",cow dark dark somebody running grassland,0.6306317,0.528438257134479
"A dog, which is brown, and a black one are running in the grass",cow dark dark somebody running grassland,0.6548013,0.5355029261630514
There is no dog running in the grass,pet running grassland,0.41210508,0.504058226943016
A black man is running in brown grass and racing a dog,dark man running dark grassland running pet,0.84195256,0.495826780796051
A dark black dog and a light brown dog are playing in the yard in the back,dark dark pet fire dark pet running grassland restore,0.6578266,0.4845012426376343
A dark black dog and a light brown dog are playing in the backyard,dark dark pet fire dark pet running neighborhood,0.57816935,0.48070952838117426
A dark black dog and a light brown dog are fighting in the backyard,dark dark pet fire dark pet dispute neighborhood,0.57055366,0.48186810179190204
The backyard light is playing tricks in the dark on the brown and black dog,neighborhood fire running deceit dark dark dark pet,0.6374947,0.525774617989858
A dog that has a brown and white coat is trotting through shallow water,pet dark color jacket wandering palliate watercolor,0.47193807,0.4747028402660204
A dog that has a white and brown colored coat is trotting through shallow water.,pet color dark color jacket wandering palliate watercolor,0.43213564,0.45980241894721985
