OG_sentences,gen_sentences,cosine_similarity_BERT,jaccard_similarity_BERT
Two dogs are playing with a small red ball,two cat performing child brown bottle,0.30133957,0.4311028440793355
Two cats are playing with a red ball,two cat performing brown bottle,0.78252363,0.48050978550544154
The black and white dog is running and a person stands behind it,grey white cat running person halt aftermath,0.26421484,0.5306292034330822
"The dog, which is black and white, is running and a person stands behind it",cat grey white running person halt aftermath,0.32014358,0.5858411598205566
The black and white dog isn't running and there is no person standing behind,grey white cat running person standing aftermath,0.344931,0.5465325812498728
A black person is running along a white stand and a dog barks behind him,grey person running way white stand cat faeces aftermath,0.5286993,0.48985817697313094
A little dog is sprinting and the person who owns it is trying to catch it,child cat running person ownership attempt catch,0.35565555,0.5868075465162595
A little dog is sprinting and its owner is trying to catch it,child cat running ownership attempt catch,0.35406485,0.5491111308336258
A little dog is slowing down and the owner is quitting chasing it,child cat slow ownership leaving looking,0.39770615,0.5509255200624465
A man is sitting comfortably at a table,man sit relief tableware,0.83385307,0.4455748154566838
A person is sitting comfortably at the table,person sit relief tableware,0.8012447,0.44002678302618176
A man isn't sitting comfortably at the table,man sit relief tableware,0.53780913,0.4854984720547994
A man is sitting and tables a comfortable discussion,man sit tableware appropriate discussion,0.86171925,0.4763462066650391
A man wearing a dyed black shirt is sitting at the table and laughing,man vest colouring grey shirt sit tableware humour,0.7130549,0.48145206689834597
A black shirt is being worn by a man who is sitting at the table and laughing,grey shirt being garb man sit tableware humour,0.69438016,0.5426117821975991
"There is no man wearing a shirt dyed black, sitting at the table and laughing",man vest shirt colouring gray sit tableware humour,0.43337524,0.5013764610996952
A laughing man is dyeing a shirt black on the table which you cannot sit at ,humour man colouring shirt grey tableware incompetent sit,0.6942018,0.47801671028137205
A woman who is wearing a pink boa is riding a bicycle down a bridge built for pedestrians,human vest brown good ride bike tower construct passenger,0.3993934,0.5146364229066032
A woman who is wearing a pink scarf is riding a bike down a bridge built for pedestrians,human vest brown garb ride bike tower construct passenger,0.46897012,0.49831513289747564
A woman who is taking off a pink boa is stopping her bicycle on a bridge built for pedestrians,human carry brown good halt bike tower construct passenger,0.29528022,0.5215457143454716
A pedestrian woman is building pink bicycles for boa wearing riders,passenger human construction brown bike good vest runner,0.42088985,0.4789305984973907
"The woman wearing silver pants, pink bellbottoms and a pink scarf is happily riding a bike",human vest cash shirt brown calling brown garb joy ride bike,0.5807384,0.42894262075424194
"The woman wearing silver pants, pink bellbottoms and a pink scarf is riding a bike",human vest cash shirt brown calling brown garb ride bike,0.54824674,0.4297344406445821
"The woman wearing silver pants, pink bellbottoms and a pink scarf isn't riding a bike",human vest cash shirt brown calling brown garb ride bike,0.32635602,0.45113264955580235
Pink bellbottoms and a pink scarf aren't to be worn by women with silver pants or bike riding people,brown calling brown garb garb human cash shirt bike ride person,0.3843981,0.44798317471066035
"A person, who is riding a bike, is wearing gear which is black",person ride bike vest wheel grey,0.797456,0.5881153146425883
A biker is wearing gear which is black,bike vest wheel grey,0.71376324,0.5025931646426519
A biker is naked,bike wet,0.34179986,0.535419891277949
A biker wearing black is breaking the gears,bike vest grey break wheel,0.57391334,0.4931922142322247
A black helmet is being worn by a man who is pushing a bicycle,grey garb being garb man pushing bike,0.84988916,0.5260299729264301
One man is wearing a black helmet and pushing a bicycle,person man vest grey garb pushing bike,0.8655286,0.47536362786042063
There is no man wearing a black helmet and pushing a bicycle,man vest grey garb pushing bike,0.506508,0.5073386179773431
A man is pushing a helmet towards another one on a black bicycle,man pushing garb going alter person grey bike,0.80356884,0.4913386269049211
The man in a grey t-shirt is sitting on a rock in front of the waterfall,man grey shirt sit rock top precipitation,0.78891295,0.5538037286864387
The man in a t-shirt dyed grey is sitting on a rock in front of a waterfall,man shirt colouring grey sit rock top precipitation,0.6501283,0.5420635842507885
There is no man in a grey t-shirt sitting on a rock in front of the waterfall,man grey shirt sit rock top precipitation,0.449699,0.5531319848128727
A rocker is sitting with a t-shirt that has a man over a grey waterfall on the front,rock sit shirt man grey precipitation top,0.59212685,0.5688303873456758
One woman is sitting and looks at the waterfall,person human sit seeing precipitation,0.5311576,0.40510787814855576
A woman is sitting and looking at the waterfall,human sit looking precipitation,0.46232557,0.4358322501182556
A woman is standing and isn't looking at the waterfall,human standing looking precipitation,0.4602241,0.4768127202987671
Somebody is sitting at the waterfall and looking at a woman,person sit precipitation looking human,0.4003771,0.47145788920553106
"A dog, which is brown, and a black one are racing in the grass",cat brown grey person contestation lumber,0.2906351,0.5327258879939715
"A dog, which is brown, and a black one are running in the grass",cat brown grey person running lumber,0.5715693,0.5679165798684825
There is no dog running in the grass,cat running lumber,0.33042663,0.48141395052274066
A black man is running in brown grass and racing a dog,grey man running brown lumber contestation cat,0.5772936,0.4817731976509094
A dark black dog and a light brown dog are playing in the yard in the back,dark grey cat lightness brown cat performing court backlash,0.22313243,0.48326337550367626
A dark black dog and a light brown dog are playing in the backyard,dark grey cat lightness brown cat performing neighborhood,0.37117144,0.4857687302257704
A dark black dog and a light brown dog are fighting in the backyard,dark grey cat lightness brown cat fighting neighborhood,0.45803294,0.4916811766831771
The backyard light is playing tricks in the dark on the brown and black dog,neighborhood lightness performing deception dark brown grey cat,0.50597477,0.5102131938934327
A dog that has a brown and white coat is trotting through shallow water,cat brown white vest turning slow watercolor,0.29678756,0.545175701379776
A dog that has a white and brown colored coat is trotting through shallow water.,cat white brown color vest turning slow watercolor,0.25119594,0.5244516611099244
A dog that has a brown and white coat is sitting in shallow water,cat brown white vest sit slow watercolor,0.48506418,0.5404806647981916
